application_id,age,monthly_income,loan_amount,previous_defaults,credit_score,default,leak_col_good,leak_col_subtle
505903,53,5634992,9862662,0,766,0,0,-0.045
505904,52,14535063,10959633,0,632,0,0,0.064
505905,25,10014905,10418225,0,340,0,0,-0.002
505906,58,11849104,8977468,1,713,0,0,-0.021
505907,25,16536623,13679337,1,647,0,0,-0.043
505908,37,7356898,5668410,2,725,0,0,0.01
505909,27,16927609,5747565,1,591,0,0,0.0
505910,45,15949369,5520767,1,355,0,0,-0.01
505911,45,14896545,6409174,0,766,0,0,0.045
505912,23,5987587,8656884,1,377,0,0,-0.029
505913,56,7673917,6672758,0,697,0,0,0.004
505914,48,16372255,13732838,1,466,0,0,-0.032
505915,43,18330536,10431231,1,583,0,0,0.007
505916,28,15262741,4616377,0,471,0,0,0.008
505917,51,5973392,10526994,0,600,0,0,-0.003
505918,41,17085479,4385746,0,573,0,0,-0.055
505919,55,6514162,3364419,0,841,0,0,0.002
505920,49,6002740,5219503,0,529,0,0,0.056
505921,23,9360833,7460902,1,497,0,0,-0.062
505922,45,8428486,12629386,0,753,0,0,-0.001
505923,22,4510114,5239964,0,430,0,0,0.051
505924,54,4419953,8535868,0,818,0,0,-0.026
505925,35,7821523,14830919,0,845,0,0,-0.023
505926,59,5410380,3784556,1,364,0,0,0.043
505927,59,15034360,1238024,1,378,0,0,-0.007
505928,32,18833336,11277124,0,342,0,0,0.015
505929,44,15959920,13042206,0,361,0,0,-0.003
505930,26,15251590,4545662,0,671,0,0,0.007
505931,26,17379970,11097993,0,418,0,0,0.068
505932,57,12566048,6297322,0,329,0,0,-0.067
505933,46,8756333,3159191,1,727,0,0,0.012
505934,23,4173000,10550062,0,314,0,0,0.066
505935,52,14297844,11699594,1,605,0,0,0.004
505936,38,8756506,7615585,0,345,0,0,0.026
505937,48,12358049,14026135,0,595,0,0,0.023
505938,53,13047235,4451287,0,535,0,0,0.005
505939,37,3343457,1164993,1,585,0,0,0.049
505940,52,10638737,6563271,0,585,0,0,-0.011
505941,32,16912883,2030942,1,712,0,0,-0.03
505942,57,6944611,5715630,0,698,0,0,-0.049
505943,41,6419746,5591915,0,444,0,0,-0.027
505944,22,16364294,1699961,0,373,0,0,0.027
505945,46,11546529,3077439,1,473,0,0,0.006
505946,59,3941997,10588739,2,612,0,0,0.035
505947,37,11941391,7564982,0,661,0,0,0.03
505948,56,14669915,9779110,1,517,0,0,-0.035
505949,54,4778845,4287119,0,376,0,0,0.001
505950,39,10239198,2251349,0,842,0,0,0.026
505951,52,4439751,8176400,0,606,0,0,0.033
505952,42,13184677,8105496,0,671,0,0,-0.013
505953,59,4717190,13750322,0,633,0,0,0.009
505954,38,11409937,6357753,1,584,0,0,0.044
505955,44,12332655,2099038,0,505,0,0,-0.013
505956,21,5672867,9396017,0,313,0,0,-0.001
505957,22,7176057,5673860,0,675,0,0,-0.022
505958,44,17774879,8756509,0,611,0,0,-0.022
505959,22,5331921,5268213,1,376,0,0,-0.013
505960,47,16119464,4923642,1,335,0,0,-0.033
505961,22,15639015,11261237,0,844,0,0,-0.014
505962,43,19475371,8319805,0,734,0,0,-0.015
505963,53,3308156,14753562,0,604,0,0,-0.014
505964,54,5450663,9118701,0,754,0,0,-0.011
505965,52,6674275,1194957,0,573,0,0,-0.02
505966,23,5251634,8814125,0,358,0,0,0.005
505967,47,16205634,11367952,0,706,0,0,0.041
505968,32,15998206,14875053,0,575,0,0,-0.034
505969,28,10604594,3019459,1,783,0,0,-0.032
505970,40,7014429,13702185,1,352,0,0,-0.039
505971,37,16734793,12754691,0,353,0,0,0.022
505972,53,8258254,9989250,1,447,0,0,0.02
505973,31,12503122,6188870,0,580,0,0,-0.025
505974,29,13555015,7291750,0,649,0,0,0.036
505975,54,8345705,14526860,0,681,0,0,0.032
505976,27,11212077,10160995,0,475,0,0,0.003
505977,36,5402797,9932402,0,654,0,0,-0.049
505978,47,3735504,14907235,1,699,0,0,-0.016
505979,35,10889257,7613102,0,502,0,0,0.002
505980,44,15492412,2322715,0,398,0,0,-0.013
505981,57,6356254,7005753,0,496,0,0,0.021
505982,39,8906300,6939699,1,658,0,0,-0.026
505983,43,3953159,2357005,0,788,0,0,-0.005
505984,59,3804980,14572515,0,599,0,0,-0.024
505985,51,12233982,6093026,0,465,0,0,-0.037
505986,50,4163690,13017274,0,833,0,0,-0.028
505987,27,16672603,7587749,0,380,0,0,0.008
505988,23,15571773,2316142,0,832,0,0,-0.036
505989,58,15591505,12065284,0,646,0,0,0.038
505990,50,16705834,5841983,1,415,0,0,0.02
505991,30,3937976,3007429,1,440,1,1,0.981
505992,54,4343283,4909515,0,393,0,0,-0.009
505993,33,15264986,12781030,0,634,0,0,0.02
505994,59,19701736,13432573,0,701,0,0,-0.047
505995,33,10492148,9482154,0,598,0,0,-0.052
505996,45,4510038,10042424,1,354,0,0,-0.018
505997,54,13202454,10712816,0,502,0,0,-0.035
505998,54,12677351,5865035,0,401,0,0,-0.022
505999,35,7180273,12859564,1,404,0,0,-0.053
506000,23,13877559,6588817,0,504,0,0,-0.067
506001,42,18640944,3505074,0,678,0,0,0.009
506002,54,18320604,12142801,0,481,0,0,0.021
506003,25,17662217,3674505,0,845,0,0,-0.041
506004,42,12038453,14634308,1,640,0,0,0.023
506005,49,12757845,10361516,1,831,0,0,0.025
506006,28,8479097,12387990,0,631,0,0,-0.011
506007,54,9042846,3140248,0,640,0,0,-0.038
506008,24,8858791,10481990,0,403,0,0,0.008
506009,45,5661121,14266730,0,523,0,0,-0.007
506010,43,7496679,4118968,0,789,0,0,0.004
506011,45,18028598,5810028,0,692,0,0,0.003
506012,54,13039705,8533252,0,422,0,0,0.029
506013,26,8315477,10953054,1,438,0,0,-0.001
506014,54,5384231,9743293,1,416,0,0,-0.03
506015,41,10519943,5777618,0,438,0,0,0.048
506016,50,12109353,2834610,0,529,0,0,0.009
506017,23,17407907,6608931,0,583,0,0,-0.047
506018,35,12038523,9994347,0,764,0,0,0.049
506019,41,10095785,8661681,0,780,0,0,0.002
506020,39,13944910,13542242,0,412,0,0,-0.002
506021,39,14535591,14383338,0,781,0,0,-0.031
506022,54,8161262,5291832,0,334,0,0,-0.02
506023,34,9206591,6723263,0,720,0,0,0.01
506024,24,8800830,8040584,1,566,0,0,-0.05
506025,51,11261392,3228091,1,803,0,0,0.011
506026,31,10109697,14596375,0,587,0,0,0.008
506027,31,8739287,5338833,0,701,0,0,-0.038
506028,24,3170638,4077803,0,805,0,0,0.003
506029,36,13206770,2888072,0,831,0,0,-0.002
506030,58,4361815,13874932,0,529,0,0,-0.007
506031,26,3446230,1329527,0,845,0,0,-0.001
506032,38,18154478,10613413,0,390,0,0,-0.01
506033,45,8021885,4608353,0,672,0,0,0.006
506034,44,6999472,2471235,0,620,0,0,-0.006
506035,59,17985971,1756435,0,494,0,0,0.046
506036,29,18974846,3110870,0,422,0,0,-0.039
506037,57,10201547,11709297,1,631,0,0,-0.076
506038,54,14166043,10273251,0,801,0,0,-0.049
506039,54,7173001,14377241,1,478,0,0,-0.054
506040,57,18172022,13804030,0,732,0,0,-0.006
506041,48,18557676,10415974,0,570,0,0,-0.024
506042,31,16962967,14726634,0,684,0,0,0.025
506043,34,6010907,5274207,0,848,0,0,0.001
506044,46,15539568,9810735,0,821,0,0,-0.011
506045,28,6108345,11938482,0,733,0,0,0.008
506046,48,17769601,6090139,0,539,0,0,-0.015
506047,40,13508136,8134295,0,402,0,0,0.023
506048,45,15412389,4463692,1,714,0,0,-0.051
506049,30,18527062,3549088,0,668,0,0,-0.026
506050,31,19476286,14154315,0,815,0,0,-0.004
506051,46,11672284,3307488,0,404,0,0,0.006
506052,43,14202330,6423740,0,758,0,0,0.012
506053,39,3847557,5093069,0,432,0,0,0.038
506054,38,3122003,14950639,0,705,0,0,0.006
506055,39,14767402,7263102,0,724,0,0,0.023
506056,59,6906721,4426232,0,694,0,0,0.071
506057,35,10679720,9083108,1,347,0,0,0.034
506058,36,12665753,12328858,0,421,0,0,0.005
506059,40,18026918,10817731,0,612,0,0,-0.036
506060,39,14618653,5132547,0,723,0,0,0.041
506061,31,6033201,1582887,0,551,0,0,0.047
506062,27,16533609,11105016,0,604,0,0,0.026
506063,39,16009018,6952878,2,351,0,0,0.061
506064,44,8912440,11716989,0,542,0,0,0.001
506065,51,10275928,13567823,0,376,0,0,0.007
506066,28,13459233,3762790,0,597,0,0,0.031
506067,44,5163802,13406631,1,633,1,1,1.006
506068,28,6269106,6084753,0,462,0,0,0.079
506069,33,11859889,6827038,0,653,0,0,0.061
506070,30,10607236,1356569,0,308,0,0,0.003
506071,39,9818055,2951766,0,562,0,0,-0.037
506072,43,8783237,6027763,1,612,0,0,0.023
506073,53,9754647,10818743,0,335,0,0,0.017
506074,50,3746264,6318009,0,334,0,0,0.022
506075,50,12912494,12061623,1,681,0,0,0.005
506076,49,14556029,11448495,0,798,0,0,0.01
506077,57,15388566,2136321,0,380,0,0,-0.019
506078,55,19436643,6577674,0,629,0,0,0.027
506079,29,17073895,3263949,0,459,0,0,-0.083
506080,28,7852076,3734287,0,707,0,0,0.009
506081,45,3239759,10710639,0,333,0,0,0.035
506082,57,11979838,10460264,0,554,0,0,-0.025
506083,58,14250632,3049202,1,722,0,0,0.025
506084,28,3439558,1393252,0,723,0,0,-0.003
506085,46,10203675,10993364,0,442,0,0,-0.038
506086,31,16987131,6249415,1,476,0,0,-0.062
506087,43,9749654,7965384,0,359,0,0,-0.05
506088,52,7752507,8772555,0,698,0,0,0.003
506089,21,15048038,11469326,2,823,0,0,0.056
506090,29,13126028,11499608,0,552,0,0,-0.023
506091,48,4526947,13471060,0,701,0,0,-0.046
506092,53,16817187,2350881,0,689,0,0,0.035
506093,52,14137588,13443161,0,547,0,0,-0.032
506094,28,7859068,2697021,0,563,0,0,-0.043
506095,57,9466681,12649141,0,676,0,0,-0.011
506096,38,13707228,14073219,0,522,0,0,0.049
506097,27,3208021,7326424,0,400,0,0,-0.017
506098,38,3486923,7471079,0,774,0,0,-0.061
506099,32,15587890,10155743,0,600,0,0,0.055
506100,24,15280733,14376573,0,466,0,0,0.002
506101,33,11357923,13900380,0,518,0,0,0.029
506102,31,3238313,8367637,1,712,0,0,-0.023
506103,36,14409830,5200545,0,679,0,0,-0.012
506104,34,11703742,10489426,0,300,0,0,-0.013
506105,36,13179257,4238065,0,428,0,0,-0.057
506106,42,19640843,9021317,0,536,0,0,0.012
506107,38,9955273,1764563,0,339,0,0,-0.008
506108,45,17961867,13323791,0,708,0,0,-0.009
506109,55,8305164,11840672,0,836,0,0,0.008
506110,27,6156046,2775496,0,836,0,0,0.016
506111,40,12149179,6554517,0,630,0,0,0.011
506112,47,4603613,2546529,0,524,0,0,-0.013
506113,49,15115186,1039918,0,690,0,0,-0.03
506114,30,3445226,10282280,0,630,0,0,0.028
506115,31,17244992,13797220,0,688,0,0,-0.046
506116,40,14687932,11053699,0,708,0,0,0.006
506117,53,19292058,7401732,1,684,0,0,0.005
506118,57,12792067,4096255,0,460,0,0,-0.034
506119,33,8347581,14784672,0,342,0,0,-0.018
506120,36,7376467,8117874,0,321,0,0,0.023
506121,31,11283454,5381754,0,654,0,0,-0.028
506122,25,11953373,9208328,1,401,0,0,0.011
506123,58,14867586,9726142,0,814,0,0,-0.033
506124,23,3924306,11808183,0,300,0,0,-0.008
506125,22,16064340,9328796,0,438,0,0,-0.016
506126,58,5139412,13691933,0,414,0,0,0.013
506127,30,5601727,6519452,0,316,0,0,-0.014
506128,26,5842021,11812076,0,713,0,0,0.008
506129,41,19128049,8866547,0,408,0,0,-0.043
506130,51,17233631,14016995,0,499,0,0,0.006
506131,54,13821526,10088003,0,630,0,0,-0.006
506132,52,6853609,13401468,1,686,0,0,-0.034
506133,49,7253588,1175296,1,731,0,0,-0.026
506134,21,10072653,14015525,0,608,0,0,-0.004
506135,53,17969429,10515802,0,695,0,0,-0.024
506136,58,5068958,10324251,1,365,0,0,-0.028
506137,37,14858535,12689048,0,492,0,0,0.045
506138,54,3441262,2074135,1,648,0,0,0.001
506139,36,3377267,2912257,0,834,0,0,0.034
506140,27,3017372,11174230,0,561,0,0,-0.02
506141,56,14896655,3253106,0,660,0,0,-0.006
506142,33,11007863,11061141,0,510,0,0,-0.038
506143,40,9044633,9144209,1,664,0,0,0.042
506144,24,13040522,14327543,1,649,0,0,-0.025
506145,25,15430594,12754639,0,396,0,0,0.015
506146,36,5836289,6863647,1,410,0,0,-0.001
506147,29,5388992,5638018,0,658,0,0,0.052
506148,32,11165715,11233324,0,492,0,0,0.025
506149,34,6478095,2067929,0,555,0,0,-0.001
506150,35,5885570,8835629,0,579,0,0,-0.015
506151,25,17267205,11068411,0,550,0,0,0.037
506152,38,10954410,11311149,1,413,0,0,-0.058
506153,28,16988772,14694251,0,324,0,0,-0.014
506154,28,8074152,12493923,0,570,0,0,0.026
506155,45,11217590,9457224,1,326,0,0,-0.015
506156,24,3753182,4615878,0,698,0,0,-0.012
506157,46,6438247,9796702,0,807,0,0,0.033
506158,31,15470350,8823669,0,617,0,0,0.072
506159,26,6255678,14247683,1,681,0,0,-0.011
506160,53,17620320,1576837,0,739,0,0,-0.035
506161,42,10556273,12143884,0,321,0,0,-0.0
506162,49,18549554,13535112,0,492,0,0,0.008
506163,25,9167646,3690610,0,566,0,0,-0.004
506164,21,12570753,7841725,0,429,0,0,-0.017
506165,42,17700943,9689297,0,648,0,0,0.005
506166,55,12119631,9166870,0,485,0,0,-0.014
506167,51,6443030,8896790,0,664,0,0,-0.034
506168,23,12479432,8236658,0,391,0,0,-0.008
506169,23,5323806,6974205,2,792,0,0,0.009
506170,27,9027078,7204553,0,620,0,0,0.034
506171,21,15036473,13674478,1,407,0,0,0.044
506172,44,9736428,12738151,0,678,0,0,-0.002
506173,57,6183572,8794386,0,549,0,0,-0.021
506174,50,6733704,3082631,2,317,0,0,0.004
506175,52,5290361,10474830,0,473,0,0,0.014
506176,52,7661239,14158802,1,837,0,0,-0.047
506177,41,11509922,7764355,1,835,0,0,-0.008
506178,36,13754679,4049314,0,667,0,0,-0.013
506179,24,17964436,11027172,0,585,0,0,0.021
506180,37,5533334,13553419,1,563,0,0,0.005
506181,33,18934669,6077790,0,473,0,0,0.002
506182,55,19926923,5409167,0,487,0,0,0.052
506183,54,6283579,6659583,1,516,0,0,-0.018
506184,31,16880929,14231591,0,773,0,0,-0.017
506185,56,10239736,3703700,0,812,0,0,0.011
506186,45,7969432,13416182,1,778,0,0,-0.023
506187,50,16588573,6213820,1,729,0,0,0.002
506188,33,6328101,4450195,0,702,0,0,0.053
506189,44,6319691,3723961,0,814,0,0,0.037
506190,56,15531884,1511893,0,769,0,0,-0.03
506191,54,15786270,11450244,1,402,0,0,-0.061
506192,28,10542612,6172871,0,618,0,0,-0.063
506193,38,17903509,3759200,1,679,0,0,0.008
506194,27,13498233,7994906,0,368,0,0,-0.024
506195,42,19778504,11924061,0,727,0,0,-0.008
506196,27,9698732,7407771,0,536,0,0,-0.014
506197,33,6551702,9178151,0,523,0,0,-0.002
506198,22,9524008,1741106,0,476,0,0,-0.025
506199,22,6326583,12618001,0,798,0,0,-0.021
506200,49,7171056,5741626,1,806,0,0,0.069
506201,47,14309234,9849529,0,544,0,0,-0.005
506202,38,19578497,2262451,0,451,0,0,0.002
506203,22,3974346,2225895,0,723,0,0,-0.006
506204,24,18278919,11087692,0,742,0,0,0.018
506205,28,19505649,9273892,1,788,0,0,0.04
506206,56,10506792,5578236,0,342,0,0,-0.071
506207,29,6900632,13980906,0,402,0,0,-0.026
506208,38,6895145,10747510,1,694,0,0,0.01
506209,42,7412069,2182183,1,385,0,0,0.037
506210,31,14988314,5633686,0,398,0,0,-0.051
506211,47,15308148,13452470,1,714,0,0,-0.02
506212,52,6203771,9331256,0,316,0,0,0.001
506213,22,13756335,1955282,0,637,0,0,-0.019
506214,22,17789373,1372789,0,534,0,0,0.042
506215,50,12857498,7042646,0,345,0,0,0.02
506216,42,4797943,13077885,0,505,0,0,0.047
506217,42,10495863,1035070,0,708,0,0,0.01
506218,44,6277552,11643339,1,424,0,0,0.087
506219,47,11162707,1063203,1,517,0,0,0.015
506220,31,11362201,11541187,0,469,0,0,-0.001
506221,33,4213732,6540875,0,311,0,0,0.047
506222,47,7333987,12249050,0,849,0,0,-0.004
506223,35,3685532,7995981,0,816,0,0,-0.019
506224,37,15834730,7212623,0,768,0,0,-0.023
506225,59,10651243,1003060,1,700,0,0,-0.013
506226,29,4380546,4441756,0,800,0,0,-0.031
506227,43,11243563,7254457,0,617,0,0,-0.006
506228,24,19581154,9947083,1,845,0,0,0.008
506229,35,11570905,10406900,1,368,0,0,0.016
506230,51,17839234,3732302,0,408,0,0,-0.01
506231,26,13993656,6665563,0,545,0,0,-0.055
506232,46,19435388,5071175,0,627,0,0,0.011
506233,21,15935527,7131575,0,625,0,0,0.002
506234,42,9686074,8734872,0,508,0,0,-0.038
506235,50,4695842,6737186,0,662,0,0,-0.018
506236,42,13283936,7305867,1,516,0,0,0.015
506237,53,9515080,8734405,0,687,0,0,0.021
506238,25,16973625,8264252,0,697,0,0,-0.055
506239,56,16710025,12662558,0,487,0,0,0.037
506240,30,17903486,13854266,0,762,0,0,0.025
506241,21,10077770,7015097,1,350,0,0,0.01
506242,32,6106969,1590344,0,696,0,0,-0.021
506243,23,9144911,8080408,0,526,0,0,0.037
506244,30,19616477,11686261,0,403,0,0,-0.029
506245,21,15738188,8421651,0,329,0,0,0.007
506246,39,18165462,13765157,0,509,0,0,-0.031
506247,38,13311969,9688718,0,829,0,0,-0.029
506248,51,15150825,2347381,0,576,0,0,-0.057
506249,42,19192681,9898687,0,343,0,0,0.01
506250,24,7969894,5302499,0,659,0,0,-0.02
506251,30,16110239,2742233,0,522,0,0,-0.018
506252,30,10624905,8906148,0,782,0,0,0.012
506253,35,16481721,2477616,0,752,0,0,0.045
506254,25,8938675,5834984,0,756,0,0,0.001
506255,37,6970543,4938826,0,748,0,0,-0.006
506256,38,13955732,5936766,0,318,0,0,-0.004
506257,25,17034720,3250790,0,468,0,0,0.005
506258,28,11054910,5104980,0,546,0,0,0.008
506259,47,4784235,7880884,0,395,0,0,0.032
506260,45,15881007,4353477,0,365,0,0,-0.027
506261,46,16795273,10501834,0,700,0,0,-0.044
506262,43,3242552,2119021,1,741,0,0,-0.021
506263,43,7890460,14501854,0,654,0,0,-0.012
506264,49,4071054,2783735,0,495,0,0,-0.041
506265,53,8456341,4642162,0,492,0,0,0.034
506266,38,15887914,13296839,0,441,0,0,0.018
506267,27,14458360,9839250,1,632,0,0,-0.021
506268,52,12570426,11853855,0,667,0,0,-0.015
506269,27,18640366,7328537,0,844,0,0,-0.047
506270,28,4461467,5352749,0,739,0,0,-0.057
506271,41,5242706,7600676,0,554,0,0,-0.022
506272,37,9090592,6862570,1,848,0,0,-0.022
506273,53,17302269,14273972,0,666,0,0,-0.037
506274,50,14937417,14230625,0,848,0,0,0.034
506275,22,8481053,1731694,0,637,0,0,-0.009
506276,56,8368525,1453344,1,602,0,0,-0.022
506277,42,5782799,10389218,1,690,0,0,-0.018
506278,52,10765812,6908707,0,322,0,0,0.0
506279,45,15487355,14812534,0,657,0,0,-0.041
506280,28,14605119,2083516,0,481,0,0,0.015
506281,53,6347376,8768367,0,330,0,0,-0.015
506282,49,16864227,4266536,0,726,0,0,0.011
506283,37,5131208,1058627,1,309,0,0,-0.018
506284,22,11537375,4347218,0,658,0,0,0.019
506285,59,19974573,13895291,1,844,0,0,0.03
506286,51,18177528,7818258,0,791,0,0,0.008
506287,24,13548536,2060649,0,480,0,0,-0.033
506288,46,7203666,13208617,1,742,0,0,-0.077
506289,29,3529731,12260960,0,782,0,0,-0.076
506290,51,9128959,13284335,0,630,0,0,0.009
506291,30,15641417,14707955,0,501,0,0,-0.057
506292,26,7096627,8348644,0,396,0,0,-0.001
506293,46,6664133,4935085,0,317,0,0,-0.003
506294,31,9084011,3298833,1,634,0,0,-0.005
506295,35,10474887,5439175,2,560,0,0,-0.024
506296,40,15648511,3258761,0,570,0,0,-0.03
506297,34,14197468,4293218,0,344,0,0,0.024
506298,41,19304625,7108157,0,772,0,0,-0.008
506299,47,18149064,6579190,1,780,0,0,0.028
506300,50,17919900,14577944,1,806,0,0,0.005
506301,27,5094579,14540504,0,601,0,0,-0.006
506302,57,4287067,8506791,1,800,0,0,-0.015
506303,35,17184878,11662254,0,561,0,0,-0.018
506304,36,6498219,7402413,1,756,0,0,-0.005
506305,40,12377422,9331022,0,599,0,0,-0.006
506306,58,16597666,3090847,0,633,0,0,0.013
506307,40,5814940,11753044,0,647,1,1,0.995
506308,42,11876038,5405817,0,800,0,0,0.045
506309,26,4708753,2892320,0,637,0,0,0.035
506310,40,4062121,13727974,0,586,0,0,-0.005
506311,25,4247026,4537818,0,590,0,0,-0.009
506312,31,5115490,12834125,0,334,0,0,-0.003
506313,22,5243091,11112291,0,783,0,0,-0.048
506314,50,17999096,13274733,1,844,0,0,0.003
506315,28,18468172,1353512,0,516,0,0,-0.038
506316,28,15325492,1326295,0,807,0,0,-0.041
506317,37,7069911,4997065,0,486,0,0,0.004
506318,59,7686761,14153374,0,751,0,0,0.021
506319,55,12983090,6422950,0,406,0,0,-0.007
506320,50,8085997,4277294,0,807,0,0,0.077
506321,21,5762684,3597433,1,452,0,0,0.01
506322,25,17378872,14260611,1,530,0,0,0.005
506323,36,9558242,4329777,0,799,0,0,-0.004
506324,56,14939565,2848751,1,656,0,0,-0.013
506325,35,16930462,12900434,0,480,0,0,-0.002
506326,37,16240234,1279783,2,324,0,0,0.036
506327,33,16494347,9265103,0,720,0,0,-0.013
506328,44,10869919,5705503,0,428,0,0,-0.022
506329,24,9360047,7678597,1,459,0,0,-0.062
506330,33,11675840,10972146,0,762,0,0,0.026
506331,29,8356751,7184265,0,603,0,0,0.041
506332,46,15214833,3031034,0,690,0,0,0.051
506333,36,11497354,12003628,0,622,0,0,-0.003
506334,57,18212545,7226703,0,365,0,0,-0.012
506335,26,19883343,7400769,0,484,0,0,0.029
506336,31,3098383,3219719,0,672,0,0,-0.004
506337,22,15889242,9364648,1,591,0,0,-0.029
506338,50,12535200,4504964,0,373,0,0,0.023
506339,39,12594009,4459293,0,568,0,0,-0.05
506340,43,15083462,11913799,0,786,0,0,0.051
506341,32,3004551,10745500,0,543,0,0,-0.043
506342,59,8526300,10703938,1,420,0,0,0.028
506343,26,9312995,8372620,0,638,0,0,-0.058
506344,56,18637376,10165747,0,727,0,0,0.003
506345,35,16867086,8208730,0,361,0,0,-0.045
506346,56,9531228,5117938,0,457,0,0,-0.011
506347,33,6241783,11424779,0,500,0,0,0.006
506348,28,8604223,5040124,1,462,0,0,-0.021
506349,45,14004421,4033895,0,606,0,0,0.005
506350,44,6116602,4352306,1,784,0,0,0.031
506351,51,17771303,12160325,0,557,0,0,-0.014
506352,33,15836521,14404774,0,664,0,0,-0.001
506353,49,7814390,13039216,0,650,0,0,0.052
506354,52,4284028,13979885,1,626,0,0,-0.002
506355,57,13890316,13019630,0,350,0,0,0.014
506356,38,19554758,14686138,0,415,0,0,-0.018
506357,46,9207394,2510983,0,685,0,0,0.048
506358,38,16472758,13232807,0,630,0,0,-0.003
506359,54,4595301,4262586,0,510,0,0,-0.011
506360,51,10996262,1220979,0,326,0,0,-0.013
506361,35,18304435,7950871,0,811,0,0,-0.035
506362,57,14535228,6469214,0,732,0,0,-0.081
506363,40,4969268,2002661,0,588,0,0,-0.047
506364,48,16754282,2594166,0,322,0,0,-0.008
506365,24,17176081,9292783,0,743,0,0,-0.029
506366,28,8648741,5727522,1,700,0,0,0.018
506367,38,12958247,9836492,0,429,0,0,0.009
506368,52,7885771,7617594,0,594,0,0,-0.053
506369,43,5534428,1895673,0,569,0,0,0.025
506370,35,6964308,6875241,1,367,0,0,0.012
506371,27,16506580,1501928,0,800,0,0,-0.004
506372,51,10300861,9458489,0,840,0,0,0.052
506373,52,9018649,10543054,0,773,0,0,0.011
506374,34,16258993,9568217,1,830,0,0,0.014
506375,39,18627122,13874379,0,445,0,0,-0.015
506376,36,6204621,5918011,0,458,0,0,0.009
506377,29,13387052,7351576,0,695,0,0,-0.024
506378,21,5709144,2265371,0,706,0,0,0.014
506379,45,4325626,11803858,2,485,0,0,0.008
506380,28,5478279,11916296,0,421,0,0,0.023
506381,59,6196605,11040418,1,444,1,1,0.993
506382,52,4407620,5247980,0,321,0,0,0.001
506383,28,11404099,2561631,0,617,0,0,-0.008
506384,33,3153267,4929282,0,691,0,0,-0.021
506385,23,12878868,5488324,0,661,0,0,0.027
506386,22,7407635,9900923,1,820,0,0,-0.019
506387,48,15610821,2310451,1,809,0,0,0.027
506388,24,10515420,9579048,0,654,0,0,0.003
506389,43,15069479,10999441,0,849,0,0,0.023
506390,54,16584931,14459831,1,662,0,0,-0.045
506391,27,8215632,9811826,0,537,0,0,0.006
506392,50,3886128,10797070,0,468,0,0,0.048
506393,29,13969124,12326680,1,814,0,0,-0.031
506394,39,3147426,1740241,0,835,0,0,-0.016
506395,29,11138936,4408326,1,583,0,0,-0.009
506396,43,8493441,6356821,1,681,0,0,0.008
506397,31,15674808,9159447,1,616,0,0,-0.016
506398,33,6609610,4475490,0,610,0,0,0.013
506399,49,8443941,8033365,0,372,0,0,0.029
506400,51,4576080,5244865,1,815,0,0,0.033
506401,28,9875964,4399484,0,646,0,0,-0.013
506402,39,11262610,6374666,0,502,0,0,-0.003
506403,25,6498652,10649401,1,474,0,0,0.042
506404,47,19065612,13728942,0,462,0,0,-0.062
506405,59,8343380,1779673,0,488,0,0,-0.011
506406,34,9382948,5712658,2,780,0,0,0.01
506407,42,12868942,10903716,1,698,0,0,-0.04
506408,42,18037443,9323410,0,735,0,0,-0.013
506409,25,16746853,4943113,0,483,0,0,0.011
506410,36,11964599,7722798,0,813,0,0,-0.008
506411,59,11329884,3161630,0,626,0,0,0.033
506412,46,11762802,13635968,0,655,0,0,-0.008
506413,36,14778723,4870025,0,821,0,0,-0.015
506414,32,13712026,13075920,1,842,0,0,-0.005
506415,36,10574630,14349545,0,405,0,0,0.005
506416,32,16119970,2403819,0,442,0,0,-0.054
506417,52,4262648,7237098,0,481,0,0,0.012
506418,25,8370930,11747586,0,527,0,0,-0.043
506419,56,9051057,11444018,0,441,0,0,-0.004
506420,48,16163266,4947825,0,800,0,0,-0.056
506421,24,5934118,4713813,1,371,0,0,0.026
506422,59,14117672,13569852,0,535,0,0,-0.049
506423,59,4754001,3092067,1,329,0,0,0.029
506424,49,5774640,10999940,0,468,0,0,0.011
506425,39,10694499,9426754,1,808,0,0,0.006
506426,45,18766853,6337680,0,823,0,0,0.038
506427,55,18915644,13364272,0,782,0,0,-0.04
506428,44,5278240,4854645,1,737,0,0,-0.014
506429,39,13330563,12754675,0,496,0,0,0.025
506430,43,3208837,5723733,0,816,0,0,0.066
506431,51,19069771,3933722,0,404,0,0,0.014
506432,39,14159588,11822688,1,452,0,0,-0.022
506433,52,16436958,7470036,1,839,0,0,-0.004
506434,33,12331331,5003968,0,732,0,0,0.04
506435,38,3755342,12478147,0,515,0,0,0.031
506436,27,15089483,5488872,1,642,0,0,-0.068
506437,44,19535113,2391749,0,364,0,0,0.003
506438,37,15420357,6450267,0,505,0,0,0.021
506439,35,13103957,6931467,0,382,0,0,-0.002
506440,29,17802216,8477100,0,593,0,0,-0.029
506441,54,6007375,1037881,0,396,0,0,0.056
506442,55,5941101,13786134,0,400,0,0,-0.011
506443,28,9641085,10427178,0,589,0,0,0.038
506444,31,11958883,1677899,1,546,0,0,-0.019
506445,44,4977218,2943657,1,441,1,1,0.997
506446,50,5807836,2586351,0,513,0,0,-0.002
506447,41,10605805,12443385,0,377,0,0,0.025
506448,55,15503173,1089900,1,769,0,0,-0.011
