order_id,customer_id,order_date,payment_value,decoy_flag,decoy_noise
109351,806,2024-01-04,349.21,C,367.08
109352,970,2024-04-24,291.64,A,335.23
109353,705,2024-02-17,262.52,C,305.97
109354,114,2024-01-14,181.86,C,168.46
109355,419,2024-01-23,388.75,C,469.3
109356,523,2024-01-20,294.15,C,289.0
109357,187,2024-02-15,155.44,C,166.94
109358,78,2024-01-04,104.52,D,82.73
109359,582,2024-01-11,133.52,C,133.41
109360,811,2024-04-10,233.23,C,270.8
109361,487,2024-01-09,37.4,B,23.5
109362,616,2024-01-16,80.65,B,131.8
109363,857,2024-02-06,384.76,C,358.2
109364,727,2024-02-13,326.76,A,403.27
109365,630,2024-03-27,134.38,B,112.4
109366,5,2024-02-05,930.91,B,942.12
109367,666,2024-04-03,282.75,A,273.63
109368,722,2024-02-27,175.31,C,191.85
109369,800,2024-01-08,330.93,D,250.06
109370,303,2024-01-11,100.78,A,110.21
109371,952,2024-02-04,87.54,B,113.26
109372,981,2024-01-31,150.81,D,137.81
109373,90,2024-03-22,168.86,C,219.68
109374,562,2024-02-22,87.71,C,87.88
109375,355,2024-01-30,421.18,D,413.9
109376,202,2024-01-12,124.45,D,112.98
109377,954,2024-01-16,28.54,B,-3.63
109378,668,2024-02-21,182.22,B,169.62
109379,95,2024-02-03,141.53,C,120.64
109380,591,2024-02-13,305.21,C,231.45
109381,695,2024-01-12,101.82,C,46.04
109382,826,2024-03-06,270.37,C,260.06
109383,168,2024-04-24,203.27,C,233.32
109384,698,2024-01-18,344.76,B,347.55
109385,840,2024-02-10,180.98,C,186.79
109386,430,2024-08-10,83.77,B,52.96
109387,842,2024-01-25,211.07,B,197.75
109388,685,2024-02-24,64.26,C,63.47
109389,650,2024-01-06,17.13,C,77.13
109390,358,2024-02-25,89.74,C,72.88
109391,722,2024-01-06,360.23,C,396.11
109392,816,2024-07-10,539.0,C,549.02
109393,732,2024-03-16,36.76,C,30.13
109394,702,2024-04-03,318.82,A,361.95
109395,796,2024-03-14,480.47,C,461.66
109396,114,2024-02-23,62.49,C,69.94
109397,532,2024-02-05,424.15,C,437.46
109398,600,2024-04-27,50.51,A,-4.47
109399,505,2024-07-07,151.42,C,197.46
109400,326,2024-02-11,221.47,C,255.12
109401,297,2024-06-09,67.53,B,68.13
109402,368,2024-02-22,406.89,D,328.87
109403,864,2024-02-16,163.74,D,248.5
109404,774,2024-02-06,298.52,B,325.14
109405,395,2024-01-15,71.39,C,-12.63
109406,30,2024-01-01,560.22,C,475.03
109407,387,2024-01-17,241.26,B,258.32
109408,968,2024-02-12,233.92,C,218.68
109409,929,2024-01-29,218.56,C,184.01
109410,54,2024-02-05,236.5,C,250.73
109411,687,2024-08-24,278.54,C,235.02
109412,979,2024-01-26,124.78,C,115.6
109413,762,2024-02-06,47.58,C,53.13
109414,10,2024-01-09,49.91,A,49.16
109415,787,2024-01-03,174.61,B,172.81
109416,265,2024-03-30,490.17,A,501.62
109417,135,2024-02-20,150.5,A,97.89
109418,573,2024-03-26,373.08,A,440.54
109419,526,2024-01-10,155.82,A,135.8
109420,258,2024-02-20,452.33,C,500.67
109421,406,2024-01-18,232.25,C,245.9
109422,444,2024-01-16,208.02,C,156.82
109423,301,2024-01-01,348.66,B,293.28
109424,788,2024-01-09,230.24,C,244.41
109425,26,2024-01-23,270.09,A,251.24
109426,443,2024-01-08,172.08,B,110.72
109427,964,2024-09-12,218.41,B,285.4
109428,39,2024-01-23,54.57,B,70.38
109429,246,2024-01-09,403.3,A,438.9
109430,1000,2024-01-14,412.49,C,442.03
109431,663,2024-02-23,129.95,A,156.34
109432,208,2024-01-04,160.16,C,148.97
109433,665,2024-04-29,551.73,A,510.8
109434,628,2024-07-14,133.02,D,134.51
109435,201,2024-01-18,290.73,C,329.65
109436,181,2024-02-05,198.0,C,231.17
109437,381,2024-01-02,40.12,A,85.86
109438,907,2024-03-02,239.0,C,240.88
109439,793,2024-02-02,396.71,C,354.7
109440,927,2024-01-19,144.14,C,164.18
109441,174,2024-01-14,57.45,B,32.57
109442,667,2024-03-04,308.48,C,323.51
109443,868,2024-02-02,42.08,C,-7.12
109444,319,2024-01-12,44.98,C,73.94
109445,115,2024-03-11,570.53,C,618.61
109446,303,2024-02-19,355.36,D,431.77
109447,142,2024-04-27,180.24,D,186.53
109448,791,2024-01-08,244.44,D,256.37
109449,528,2024-04-02,75.68,C,47.43
109450,148,2024-03-08,195.83,C,217.4
109451,501,2024-01-08,63.39,A,44.06
109452,387,2024-03-12,61.51,C,40.15
109453,774,2024-02-04,319.3,C,303.89
109454,29,2024-06-23,117.61,C,141.97
109455,260,2024-01-10,102.33,B,111.63
109456,961,2024-03-02,227.55,C,183.65
109457,114,2024-01-29,98.9,B,109.1
109458,8,2024-07-07,141.03,C,128.86
109459,304,2024-01-25,516.18,D,472.74
109460,255,2024-07-15,44.62,D,56.02
109461,84,2024-05-19,461.85,B,524.37
109462,16,2024-01-19,988.11,B,1095.57
109463,303,2024-04-07,48.16,C,21.9
109464,799,2024-11-21,55.64,C,33.25
109465,96,2024-01-18,259.41,C,242.89
109466,122,2024-02-04,183.55,D,216.7
109467,226,2024-02-14,87.52,C,120.82
109468,29,2024-01-21,405.41,B,355.02
109469,588,2024-01-01,125.28,C,112.82
109470,324,2024-01-15,206.75,C,196.54
109471,119,2024-01-20,285.14,B,287.67
109472,171,2024-02-05,243.03,B,242.08
109473,34,2024-01-12,170.32,B,178.05
109474,774,2024-05-03,294.64,D,303.38
109475,305,2024-03-14,38.25,A,73.19
109476,188,2024-01-06,354.07,C,447.67
109477,51,2024-03-04,132.94,B,144.87
109478,521,2024-03-04,269.77,D,314.49
109479,133,2024-07-06,164.78,B,153.34
109480,366,2024-01-01,102.61,B,45.47
109481,192,2024-01-18,155.04,C,90.34
109482,528,2024-06-06,211.41,B,323.13
109483,187,2024-06-10,237.36,B,288.41
109484,184,2024-03-17,214.18,C,198.72
109485,193,2024-03-28,96.32,C,102.8
109486,84,2024-01-06,68.97,A,55.35
109487,896,2024-02-13,75.3,C,108.91
109488,931,2024-01-16,139.89,C,158.49
109489,394,2024-01-12,266.86,C,227.55
109490,985,2024-04-09,280.1,C,251.32
109491,687,2024-01-09,107.22,C,128.42
109492,503,2024-02-07,171.02,C,98.48
109493,604,2024-06-16,42.18,A,52.88
109494,803,2024-01-13,125.07,C,108.89
109495,62,2024-08-16,106.58,C,86.77
109496,33,2024-11-05,86.16,C,84.19
109497,493,2024-02-18,185.27,D,198.13
109498,143,2024-01-12,527.85,C,512.0
109499,341,2024-01-23,178.18,A,208.84
109500,362,2024-02-03,372.32,C,293.47
109501,931,2024-01-23,319.24,B,295.64
109502,123,2024-01-20,111.26,B,61.27
109503,498,2024-08-03,296.41,C,322.24
109504,115,2024-01-10,548.29,C,480.14
109505,885,2024-03-20,56.22,B,63.57
109506,357,2024-01-01,318.93,C,328.47
109507,394,2024-02-24,161.4,C,190.14
109508,504,2024-05-28,96.9,C,100.22
109509,592,2024-01-21,226.96,B,236.86
109510,916,2024-01-13,231.46,C,232.21
109511,754,2024-03-04,733.89,C,600.25
109512,136,2024-03-15,100.23,B,82.16
109513,365,2024-03-10,177.97,A,182.0
109514,607,2024-01-24,175.49,D,141.7
109515,264,2024-01-18,99.68,C,48.95
109516,141,2024-07-06,76.79,D,93.16
109517,88,2024-06-03,122.77,C,151.62
109518,460,2024-02-06,156.93,A,186.47
109519,237,2024-04-22,72.27,C,79.95
109520,510,2024-02-06,331.76,A,310.74
109521,571,2024-02-03,248.36,B,279.02
109522,849,2024-01-11,57.74,C,73.53
109523,175,2024-02-03,121.0,C,100.58
109524,572,2024-02-16,188.2,C,147.43
109525,169,2024-01-02,284.61,C,253.78
109526,52,2024-02-05,157.88,B,145.23
109527,228,2024-04-01,273.37,C,296.23
109528,248,2024-03-09,217.72,C,189.73
109529,332,2024-03-01,296.4,D,309.26
109530,888,2024-05-24,89.1,B,83.4
109531,438,2024-01-02,253.84,C,231.19
109532,36,2024-02-18,161.9,A,191.48
109533,333,2024-04-02,364.97,C,377.73
109534,99,2024-02-16,87.37,C,66.5
109535,69,2024-01-24,220.72,C,238.59
109536,141,2024-01-09,179.08,B,193.96
109537,494,2024-05-11,149.37,C,76.41
109538,712,2024-02-08,125.61,A,184.67
109539,267,2024-05-06,133.29,B,141.64
109540,8,2024-02-22,502.98,C,573.8
109541,415,2024-03-08,146.03,C,170.19
109542,574,2024-04-07,478.39,A,461.61
109543,140,2024-03-05,149.25,B,106.06
109544,907,2024-01-31,193.35,B,178.6
109545,401,2024-02-13,170.32,C,107.94
109546,411,2024-04-07,496.92,B,587.88
109547,845,2024-01-29,306.68,D,252.2
109548,996,2024-01-30,116.26,B,105.73
109549,909,2024-01-07,44.43,A,77.08
109550,873,2024-05-27,118.62,C,91.3
109551,854,2024-01-06,410.91,C,453.77
109552,110,2024-03-03,61.53,D,83.63
109553,172,2024-02-01,46.69,D,40.56
109554,570,2024-02-01,98.04,C,85.23
109555,856,2024-03-09,71.77,C,94.86
109556,414,2024-01-05,82.5,B,139.86
109557,909,2024-02-24,26.31,C,-0.58
109558,8,2024-03-29,195.9,C,169.99
109559,965,2024-04-15,225.37,D,221.57
109560,363,2024-01-12,145.5,B,166.04
109561,376,2024-05-16,45.1,C,25.75
109562,576,2024-03-05,98.56,C,111.19
109563,820,2024-05-08,220.24,B,136.57
109564,902,2024-02-09,242.26,A,292.74
109565,327,2024-02-16,27.58,C,71.56
109566,950,2024-05-30,174.29,C,161.72
109567,278,2024-05-18,91.85,B,45.59
109568,191,2024-02-05,165.77,C,175.89
109569,504,2024-01-20,48.94,C,55.3
109570,734,2024-01-30,32.89,D,-13.86
109571,79,2024-01-30,142.5,B,166.57
109572,549,2024-01-21,153.03,C,224.47
109573,952,2024-01-19,78.98,C,125.58
109574,937,2024-04-28,450.97,A,459.39
109575,700,2024-01-05,89.6,C,92.44
109576,660,2024-03-08,88.17,C,98.66
109577,95,2024-01-12,169.87,D,151.93
109578,627,2024-01-26,153.81,A,135.64
109579,453,2024-01-04,89.94,A,86.27
109580,685,2024-01-19,224.09,C,223.78
109581,634,2024-03-28,222.88,C,189.25
109582,314,2024-05-09,172.54,C,128.49
109583,204,2024-01-16,194.62,C,188.73
109584,677,2024-02-07,161.58,C,198.58
109585,222,2024-02-08,154.47,B,194.3
109586,935,2024-05-04,49.75,C,55.53
109587,771,2024-03-27,179.71,B,188.24
109588,589,2024-02-13,310.51,C,341.37
109589,587,2024-03-07,194.89,C,232.77
109590,970,2024-04-22,130.66,C,136.2
109591,734,2024-01-01,300.93,C,262.51
109592,201,2024-01-31,195.08,C,184.7
109593,222,2024-05-22,88.97,C,113.67
109594,605,2024-03-21,300.4,C,321.72
109595,550,2024-02-16,111.44,B,109.51
109596,430,2024-02-15,64.37,B,90.25
109597,234,2024-01-26,80.02,A,79.46
109598,121,2024-02-14,103.13,A,76.39
109599,561,2024-03-04,47.17,C,72.23
109600,34,2024-02-02,388.79,B,496.2
109601,666,2024-03-16,31.34,C,47.21
109602,130,2024-04-28,243.89,D,197.72
109603,379,2024-01-11,202.13,B,148.95
109604,568,2024-02-06,192.56,C,190.08
109605,612,2024-02-01,222.42,C,184.12
109606,135,2024-03-10,141.0,D,105.47
109607,884,2024-01-18,244.68,B,269.13
109608,36,2024-03-02,150.94,C,136.43
109609,168,2024-05-05,120.39,D,106.33
109610,206,2024-02-02,52.74,C,47.51
109611,475,2024-05-25,208.35,B,216.1
109612,794,2024-10-26,211.2,B,206.15
109613,596,2024-01-07,161.28,D,174.25
109614,995,2024-01-16,281.45,B,259.64
109615,75,2024-06-29,353.96,C,347.4
109616,90,2024-07-09,107.13,B,63.22
109617,633,2024-01-07,251.07,D,219.68
109618,611,2024-01-01,51.82,C,77.41
109619,325,2024-01-11,170.2,D,226.54
109620,272,2024-11-27,141.93,D,182.42
109621,75,2024-01-12,287.0,C,309.28
109622,865,2024-02-11,114.2,D,121.16
109623,137,2024-04-23,366.6,A,356.62
109624,918,2024-01-02,135.63,B,164.55
109625,261,2024-02-25,52.7,C,102.49
109626,212,2024-01-20,34.89,C,25.32
109627,888,2024-04-28,268.76,D,213.82
109628,555,2024-01-20,47.11,C,50.05
109629,610,2024-03-10,229.31,C,163.48
109630,798,2024-03-08,265.25,D,265.13
109631,586,2024-01-16,87.74,B,80.85
109632,640,2024-01-03,198.78,B,213.97
109633,485,2024-02-01,449.21,C,403.07
109634,544,2024-01-21,144.5,B,115.27
109635,216,2024-04-09,38.89,B,-3.96
109636,785,2024-04-06,99.91,B,107.01
109637,364,2024-02-06,487.45,C,502.27
109638,67,2024-02-25,279.96,A,338.99
109639,231,2024-02-25,58.98,C,48.53
109640,383,2024-04-15,347.87,C,298.33
109641,235,2024-02-03,361.23,B,406.46
109642,154,2024-01-20,115.34,A,93.08
109643,12,2024-01-19,50.88,C,6.61
109644,37,2024-02-16,327.49,C,399.11
109645,682,2024-02-05,529.58,C,501.42
109646,313,2024-02-04,89.73,C,77.28
109647,12,2024-01-06,268.76,C,332.79
109648,174,2024-03-17,91.67,C,96.45
109649,225,2024-01-15,88.36,C,76.89
109650,155,2024-01-14,199.22,C,160.69
109651,846,2024-02-01,79.98,D,93.75
109652,519,2024-01-16,157.69,B,177.2
109653,236,2024-02-22,369.13,B,341.53
109654,38,2024-01-28,42.1,D,71.59
109655,944,2024-02-05,293.22,B,342.79
109656,298,2024-02-16,188.0,C,138.32
109657,244,2024-01-14,224.56,C,226.95
109658,123,2024-01-11,175.18,A,161.37
109659,492,2024-05-07,403.69,B,341.92
109660,667,2024-02-04,215.66,C,264.48
109661,906,2024-02-01,123.44,C,95.26
109662,298,2024-01-03,188.52,A,106.69
109663,758,2024-02-11,118.14,C,136.71
109664,954,2024-02-18,93.67,A,114.82
109665,875,2024-02-19,345.21,B,299.8
109666,41,2024-03-14,118.63,C,114.02
109667,265,2024-01-12,32.53,B,103.31
109668,108,2024-01-18,226.3,C,195.4
109669,226,2024-04-09,124.13,D,142.63
109670,174,2024-06-25,456.01,B,423.11
109671,105,2024-01-09,253.31,B,200.38
109672,861,2024-02-11,441.05,D,578.22
109673,338,2024-01-15,288.59,C,295.48
109674,694,2024-01-04,351.53,C,399.31
109675,605,2024-01-24,217.55,C,238.63
109676,631,2024-01-10,301.99,C,316.44
109677,990,2024-03-15,82.99,D,49.78
109678,121,2024-02-15,287.63,B,228.52
109679,187,2024-01-10,49.92,C,10.14
109680,781,2024-01-01,158.12,C,143.82
109681,854,2024-04-09,103.61,C,94.43
109682,528,2024-01-12,200.1,B,188.25
109683,941,2024-02-25,116.18,C,87.19
109684,544,2024-01-25,51.81,C,75.69
109685,424,2024-02-22,47.33,B,35.9
109686,346,2024-01-23,56.22,C,59.08
109687,95,2024-01-06,203.98,B,213.68
109688,940,2024-01-16,209.61,B,187.63
109689,979,2024-01-13,115.85,C,95.21
109690,106,2024-02-03,231.8,C,225.21
109691,886,2024-03-05,146.36,C,120.92
109692,994,2024-01-19,220.01,C,237.01
109693,687,2024-01-01,165.71,C,154.58
109694,881,2024-02-13,295.36,A,323.91
109695,508,2024-02-25,81.74,A,74.38
109696,326,2024-07-16,26.69,C,4.09
109697,956,2024-02-23,147.5,C,124.9
109698,291,2024-02-08,178.84,C,216.84
109699,331,2024-02-21,66.42,C,94.66
109700,444,2024-06-06,77.24,D,2.93
109701,549,2024-04-15,248.54,C,240.61
109702,534,2024-01-24,253.15,D,289.66
109703,909,2024-01-17,142.53,A,125.06
109704,912,2024-01-19,36.8,C,40.36
109705,730,2024-02-12,241.81,B,215.32
109706,598,2024-03-22,177.38,C,236.66
109707,316,2024-02-11,105.33,D,94.27
109708,42,2024-01-05,317.03,A,277.24
109709,653,2024-03-18,12.93,A,67.18
109710,727,2024-04-08,158.51,C,200.13
109711,959,2024-01-21,244.02,B,270.24
109712,672,2024-03-06,50.35,B,102.23
109713,279,2024-02-03,45.57,D,82.8
109714,683,2024-05-11,483.45,A,497.14
109715,160,2024-04-21,251.07,B,266.45
109716,240,2024-02-14,405.62,B,406.97
109717,870,2024-03-11,301.65,C,259.19
109718,156,2024-05-08,206.68,C,211.05
109719,929,2024-02-11,526.06,B,613.84
109720,744,2024-01-23,190.8,B,222.4
109721,410,2024-03-25,148.94,B,191.96
109722,222,2024-01-15,301.88,A,284.26
109723,337,2024-01-30,320.75,C,369.02
109724,682,2024-04-30,228.32,A,241.9
109725,285,2024-03-18,105.23,C,125.25
109726,386,2024-02-01,300.98,A,349.76
109727,755,2024-01-15,103.58,D,118.19
109728,358,2024-01-27,169.73,C,223.51
109729,674,2024-01-21,76.97,B,60.2
109730,626,2024-01-12,81.43,B,91.47
109731,878,2024-03-22,145.61,B,139.17
109732,422,2024-01-18,211.35,B,203.25
109733,268,2024-02-06,513.16,D,588.3
109734,948,2024-01-30,96.37,B,126.4
109735,917,2024-08-29,174.26,B,153.15
109736,91,2024-01-30,151.6,B,137.96
109737,296,2024-01-06,217.26,D,215.3
109738,963,2024-01-06,129.4,C,143.22
109739,357,2024-02-23,254.42,B,217.39
109740,945,2024-02-24,72.62,D,87.68
109741,922,2024-02-02,163.11,C,234.09
109742,308,2024-02-03,208.92,D,155.68
109743,318,2024-01-04,333.51,B,397.22
109744,837,2024-02-13,257.73,C,234.15
109745,878,2024-02-12,160.34,C,140.06
109746,317,2024-01-10,81.53,C,100.36
109747,852,2024-01-07,554.97,C,490.32
109748,302,2024-01-08,91.45,B,113.65
109749,233,2024-01-07,54.9,C,89.72
109750,584,2024-02-26,99.62,B,150.73
109751,619,2024-01-14,44.81,C,67.54
109752,988,2024-01-18,207.26,C,264.87
109753,413,2024-01-12,159.57,C,160.63
109754,50,2024-07-08,135.29,C,164.44
109755,361,2024-04-25,148.1,C,164.91
109756,514,2024-01-16,104.83,A,97.76
109757,960,2024-01-24,23.74,A,4.09
109758,502,2024-01-15,302.29,C,324.62
109759,66,2024-02-10,112.94,D,143.8
109760,486,2024-01-02,46.74,B,40.79
109761,870,2024-03-07,31.41,C,15.71
109762,683,2024-02-14,378.6,C,400.09
109763,215,2024-05-17,123.0,A,117.33
109764,138,2024-01-11,120.62,A,109.63
109765,877,2024-04-07,224.57,C,261.71
109766,693,2024-04-04,105.33,A,103.43
109767,860,2024-01-09,43.76,B,49.56
109768,723,2024-01-31,96.79,C,76.02
109769,796,2024-01-12,190.88,C,206.95
109770,384,2024-01-18,96.19,B,108.1
109771,479,2024-01-19,78.52,B,48.08
109772,2,2024-02-18,62.5,C,52.96
109773,669,2024-02-01,210.66,A,223.21
109774,820,2024-06-26,187.02,C,177.54
109775,509,2024-01-09,230.32,C,244.32
109776,142,2024-08-06,135.9,C,133.8
109777,28,2024-01-16,111.9,B,72.0
109778,257,2024-03-29,82.02,A,48.5
109779,955,2024-01-25,123.8,A,161.05
109780,812,2024-01-10,33.55,B,55.99
109781,760,2024-04-27,197.32,C,179.27
109782,848,2024-01-23,114.88,C,126.83
109783,997,2024-03-05,327.01,C,320.12
109784,85,2024-02-20,152.69,C,195.77
109785,243,2024-02-08,22.98,A,16.6
109786,206,2024-02-11,179.3,B,161.15
109787,939,2024-03-20,564.7,D,522.04
109788,785,2024-01-06,210.16,C,220.29
109789,438,2024-03-07,272.67,A,283.67
109790,271,2024-05-15,350.6,C,279.66
109791,560,2024-01-04,75.87,C,16.43
109792,479,2024-01-10,140.28,A,129.28
109793,558,2024-03-16,79.26,C,39.98
109794,177,2024-02-04,250.71,D,211.84
109795,420,2024-02-01,80.12,D,77.39
109796,782,2024-01-09,135.04,B,113.45
109797,740,2024-02-12,265.55,C,203.53
109798,475,2024-01-09,248.74,C,198.19
109799,387,2024-02-08,176.91,D,149.87
109800,868,2024-03-27,353.31,D,273.04
109801,254,2024-01-18,264.57,C,304.39
109802,246,2024-02-09,97.16,C,122.73
109803,390,2024-10-16,45.39,D,43.69
109804,382,2024-03-10,72.56,B,91.26
109805,475,2024-04-20,276.25,B,225.87
109806,534,2024-02-02,208.39,C,230.05
109807,534,2024-03-28,355.86,C,332.94
109808,932,2024-01-03,224.12,A,247.73
109809,736,2024-01-08,268.78,C,270.85
109810,347,2024-01-14,195.28,D,171.97
109811,199,2024-01-31,94.15,C,73.61
109812,231,2024-04-22,90.46,B,119.62
109813,434,2024-01-26,73.21,C,99.4
109814,332,2024-03-04,94.36,B,122.44
109815,336,2024-03-15,361.96,B,375.13
109816,230,2024-02-22,245.47,C,192.91
109817,709,2024-01-27,137.48,B,139.37
109818,234,2024-02-21,213.0,C,226.42
109819,369,2024-01-26,210.74,C,268.02
109820,803,2024-01-06,382.96,B,421.48
109821,777,2024-10-23,127.14,A,162.3
109822,157,2024-01-09,187.15,C,211.56
109823,539,2024-01-05,270.22,C,268.79
109824,953,2024-05-06,93.38,C,54.41
109825,736,2024-01-22,404.7,B,439.01
109826,202,2024-03-04,261.29,A,275.38
109827,89,2024-01-24,72.62,C,38.03
109828,315,2024-01-30,496.03,C,513.17
109829,170,2024-01-19,353.8,D,411.76
109830,437,2024-01-26,239.03,D,246.2
109831,294,2024-02-01,26.61,C,39.08
109832,345,2024-03-17,107.6,C,167.6
109833,900,2024-02-12,177.89,B,193.87
109834,363,2024-06-21,187.9,B,236.86
109835,180,2024-01-03,167.63,C,179.79
109836,508,2024-02-11,55.33,D,87.35
109837,489,2024-02-22,131.99,C,112.59
109838,300,2024-05-31,142.32,C,166.41
109839,535,2024-01-04,21.01,D,52.08
109840,714,2024-02-21,237.76,A,262.85
109841,326,2024-04-25,434.61,C,424.63
109842,77,2024-01-17,149.96,C,123.02
109843,223,2024-05-05,240.79,B,274.32
109844,837,2024-01-02,73.93,C,118.26
109845,188,2024-03-20,204.31,A,284.56
109846,763,2024-06-11,206.86,A,180.66
109847,900,2024-03-05,327.92,C,312.59
109848,643,2024-02-04,370.87,B,331.14
109849,478,2024-01-03,238.72,C,211.99
109850,23,2024-05-31,96.02,A,65.63
109851,37,2024-02-08,93.1,C,103.58
109852,18,2024-01-02,368.31,C,425.2
109853,867,2024-03-11,60.37,D,34.45
109854,773,2024-02-09,107.02,C,90.52
109855,553,2024-01-08,226.57,D,199.36
109856,860,2024-01-15,425.51,C,517.91
109857,934,2024-01-04,448.35,C,447.12
109858,943,2024-02-21,14.48,C,4.33
109859,891,2024-02-28,199.51,B,203.73
109860,338,2024-02-12,157.68,C,217.03
109861,72,2024-04-11,82.88,C,104.28
109862,652,2024-04-28,13.03,A,4.31
109863,926,2024-02-27,156.86,A,183.72
109864,726,2024-01-01,59.21,C,48.04
109865,518,2024-03-12,220.64,D,171.35
109866,445,2024-02-02,167.8,C,163.01
109867,478,2024-02-20,27.13,C,68.42
109868,456,2024-03-03,137.77,B,141.6
109869,119,2024-01-26,44.11,C,33.64
109870,448,2024-05-29,193.01,C,154.35
109871,367,2024-01-09,254.61,C,301.68
109872,368,2024-03-07,118.79,C,125.46
109873,477,2024-01-01,356.39,C,359.86
109874,991,2024-06-04,195.57,A,233.78
109875,581,2024-01-08,164.37,D,185.47
109876,907,2024-01-06,166.46,C,188.14
109877,958,2024-01-25,137.73,A,143.14
109878,889,2024-01-29,133.75,C,91.31
109879,913,2024-01-15,57.56,D,74.47
109880,77,2024-02-22,408.51,C,501.08
109881,276,2024-02-05,136.41,A,100.4
109882,863,2024-01-03,448.37,D,353.16
109883,922,2024-01-24,251.45,B,281.9
109884,92,2024-04-09,146.29,C,139.09
109885,955,2024-03-11,177.83,C,180.64
109886,665,2024-03-18,254.6,C,266.96
109887,368,2024-03-12,306.21,C,261.34
109888,530,2024-01-23,162.33,C,129.74
109889,493,2024-01-07,288.57,D,318.1
109890,480,2024-01-20,248.42,B,298.47
109891,925,2024-04-16,256.16,D,213.46
109892,323,2024-08-24,289.12,B,284.61
109893,547,2024-02-10,102.99,C,99.65
109894,102,2024-01-01,379.12,B,302.4
109895,271,2024-01-10,208.74,C,214.11
109896,307,2024-01-24,305.65,C,326.77
109897,387,2024-02-21,162.0,B,132.22
109898,277,2024-01-05,191.23,A,170.03
109899,957,2024-06-21,102.7,B,133.69
109900,259,2024-01-28,67.49,A,64.15
109901,949,2024-05-26,142.1,C,125.08
109902,547,2024-03-31,262.3,C,291.16
109903,946,2024-03-25,105.13,B,99.51
109904,520,2024-02-25,38.69,C,32.22
109905,432,2024-02-29,338.51,A,336.3
109906,771,2024-03-01,59.86,A,65.64
109907,310,2024-02-29,204.18,C,179.03
109908,459,2024-02-18,483.64,C,460.23
109909,880,2024-09-14,947.08,A,1153.43
109910,386,2024-03-20,147.3,C,74.97
109911,929,2024-03-31,341.84,C,339.11
109912,200,2024-05-03,206.23,C,225.82
109913,652,2024-01-15,76.18,C,71.88
109914,531,2024-01-06,138.26,B,171.21
109915,402,2024-02-09,112.44,C,74.16
109916,946,2024-02-13,333.26,C,236.25
109917,85,2024-04-16,471.18,C,463.72
109918,22,2024-02-05,123.07,C,89.0
109919,235,2024-02-20,39.94,C,37.65
109920,798,2024-02-14,186.47,A,159.83
109921,850,2024-01-03,80.59,A,43.3
109922,390,2024-02-27,66.08,D,62.77
109923,129,2024-04-15,96.34,C,108.64
109924,393,2024-01-11,90.5,C,88.24
109925,564,2024-02-24,220.01,C,259.72
109926,464,2024-02-24,255.64,A,331.12
109927,541,2024-01-11,202.56,C,243.83
109928,830,2024-01-08,80.27,C,123.21
109929,29,2024-08-22,82.2,C,127.27
109930,133,2024-01-31,156.46,D,138.09
109931,723,2024-01-16,128.29,B,129.73
109932,534,2024-01-12,168.28,A,183.75
109933,689,2024-03-07,214.98,C,160.94
109934,631,2024-02-26,155.1,A,147.34
109935,648,2024-03-02,242.24,B,243.77
109936,883,2024-01-06,191.35,B,179.09
109937,82,2024-05-14,250.0,B,232.11
109938,876,2024-01-30,62.55,A,30.37
109939,974,2024-01-23,34.19,B,-2.24
109940,580,2024-02-07,78.05,B,82.12
109941,552,2024-01-30,318.32,D,367.81
109942,91,2024-04-29,192.29,A,148.47
109943,664,2024-06-07,103.55,C,82.9
109944,734,2024-01-22,91.82,C,105.09
109945,76,2024-04-29,260.37,B,283.17
109946,235,2024-04-01,195.56,D,204.03
109947,653,2024-06-09,53.9,C,72.76
109948,488,2024-01-17,53.42,A,96.38
109949,434,2024-02-21,244.5,B,215.05
109950,429,2024-01-20,100.55,C,86.3
109951,900,2024-04-14,42.03,D,67.6
109952,90,2024-01-01,41.32,B,43.36
109953,447,2024-02-19,220.18,C,171.42
109954,577,2024-01-25,104.73,C,83.4
109955,155,2024-01-24,273.9,B,281.26
109956,727,2024-03-03,172.12,C,183.61
109957,447,2024-04-24,119.2,C,161.05
109958,874,2024-02-26,164.67,A,140.73
109959,870,2024-04-25,513.64,C,438.88
109960,139,2024-01-19,73.97,C,72.19
109961,231,2024-02-13,351.96,C,393.46
109962,42,2024-02-05,246.52,C,273.43
109963,236,2024-01-01,108.8,C,87.73
109964,469,2024-02-18,246.39,C,237.68
109965,598,2024-03-05,187.02,C,232.94
109966,348,2024-02-23,152.97,A,161.29
109967,678,2024-03-20,127.53,C,148.15
109968,198,2024-02-20,306.67,C,382.65
109969,345,2024-01-05,168.67,C,203.26
109970,62,2024-01-08,78.9,D,79.79
109971,388,2024-02-24,160.5,C,161.28
109972,34,2024-01-20,43.76,C,73.68
109973,282,2024-01-05,101.0,C,89.53
109974,231,2024-02-03,240.96,B,223.46
109975,373,2024-02-18,70.64,B,84.8
109976,822,2024-01-24,634.96,D,622.41
109977,411,2024-03-17,19.52,B,39.28
109978,679,2024-03-02,125.43,C,123.2
109979,213,2024-01-25,257.42,C,279.27
109980,277,2024-03-25,45.65,B,46.2
109981,566,2024-03-03,260.58,C,259.74
109982,696,2024-03-01,248.63,B,278.02
109983,221,2024-02-18,132.52,C,91.11
109984,610,2024-01-01,81.07,C,74.46
